,Month,Attrition Count,YTD Expenses,Demand Count,Avl.Bench(Skill),Allocated Bench,Prop. New Hire,Prop. EOY Expense,Unmet Demand,Adj. New Hire,Adj. EOY Expenses,YTD Opportunity Cost,Total Bench HeadCount,Total Billable HeadCount,Total HeadCount
2155,August,1458,2441340,1,0,0,1,2611220,0,1,2611220,0,62,11431,11493
2156,August,1458,2441340,1,1,1,0,2608480,0,0,2608480,0,61,11432,11493
2157,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11433,11494
2158,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11434,11495
2159,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11435,11496
2160,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11436,11497
2161,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11437,11498
2162,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11438,11499
2163,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11439,11500
2164,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11440,11501
2165,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11441,11502
2166,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11442,11503
2167,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11443,11504
2168,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11444,11505
2169,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11445,11506
2170,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11446,11507
2171,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11447,11508
2172,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11448,11509
2173,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11449,11510
2174,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11450,11511
2175,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11451,11512
2176,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11452,11513
2177,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11453,11514
2178,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11454,11515
2179,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11455,11516
2180,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11456,11517
2181,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11457,11518
2182,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11458,11519
2183,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11459,11520
2184,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11460,11521
2185,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11461,11522
2186,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11462,11523
2187,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11463,11524
2188,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11464,11525
2189,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11465,11526
2190,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11466,11527
2191,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11467,11528
2192,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11468,11529
2193,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11469,11530
2194,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11470,11531
2195,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11471,11532
2196,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11472,11533
2197,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11473,11534
2198,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11474,11535
2199,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11475,11536
2200,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11476,11537
2201,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11477,11538
2202,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11478,11539
2203,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11479,11540
2204,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11480,11541
2205,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11481,11542
2206,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11482,11543
2207,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11483,11544
2208,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11484,11545
2209,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11485,11546
2210,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11486,11547
2211,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11487,11548
2212,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11488,11549
2213,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11489,11550
2214,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11490,11551
2215,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11491,11552
2216,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11492,11553
2217,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11493,11554
2218,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11494,11555
2219,August,1458,2441340,1,0,0,1,2608480,0,1,2608480,0,61,11495,11556
2220,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11312,11373
2221,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11313,11374
2222,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11314,11375
2223,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11315,11376
2224,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11316,11377
2225,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11317,11378
2226,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11318,11379
2227,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11319,11380
2228,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11320,11381
2229,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11321,11382
2230,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11322,11383
2231,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11323,11384
2232,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11324,11385
2233,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11325,11386
2234,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11326,11387
2235,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11327,11388
2236,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11328,11389
2237,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11329,11390
2238,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11330,11391
2239,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11331,11392
2240,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11332,11393
2241,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11333,11394
2242,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11334,11395
2243,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11335,11396
2244,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11336,11397
2245,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11337,11398
2246,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11338,11399
2247,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11339,11400
2248,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11340,11401
2249,September,1642,2712600,1,0,0,1,2837955,0,1,2837955,0,61,11341,11402
2250,September,1642,2712600,1,1,1,0,2835900,0,0,2835900,0,60,11342,11402
2251,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11343,11403
2252,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11344,11404
2253,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11345,11405
2254,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11346,11406
2255,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11347,11407
2256,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11348,11408
2257,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11349,11409
2258,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11350,11410
2259,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11351,11411
2260,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11352,11412
2261,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11353,11413
2262,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11354,11414
2263,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11355,11415
2264,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11356,11416
2265,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11357,11417
2266,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11358,11418
2267,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11359,11419
2268,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11360,11420
2269,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11361,11421
2270,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11362,11422
2271,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11363,11423
2272,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11364,11424
2273,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11365,11425
2274,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11366,11426
2275,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11367,11427
2276,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11368,11428
2277,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11369,11429
2278,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11370,11430
2279,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11371,11431
2280,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11372,11432
2281,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11373,11433
2282,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11374,11434
2283,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11375,11435
2284,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11376,11436
2285,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11377,11437
2286,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11378,11438
2287,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11379,11439
2288,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11380,11440
2289,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11381,11441
2290,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11382,11442
2291,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11383,11443
2292,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11384,11444
2293,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11385,11445
2294,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11386,11446
2295,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11387,11447
2296,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11388,11448
2297,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11389,11449
2298,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11390,11450
2299,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11391,11451
2300,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11392,11452
2301,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11393,11453
2302,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11394,11454
2303,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11395,11455
2304,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11396,11456
2305,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11397,11457
2306,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11398,11458
2307,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11399,11459
2308,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11400,11460
2309,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11401,11461
2310,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11402,11462
2311,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11403,11463
2312,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11404,11464
2313,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11405,11465
2314,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11406,11466
2315,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11407,11467
2316,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11408,11468
2317,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11409,11469
2318,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11410,11470
2319,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11411,11471
2320,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11412,11472
2321,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11413,11473
2322,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11414,11474
2323,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11415,11475
2324,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11416,11476
2325,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11417,11477
2326,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11418,11478
2327,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11419,11479
2328,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11420,11480
2329,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11421,11481
2330,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11422,11482
2331,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11423,11483
2332,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11424,11484
2333,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11425,11485
2334,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11426,11486
2335,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11427,11487
2336,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11428,11488
2337,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11429,11489
2338,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11430,11490
2339,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11431,11491
2340,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11432,11492
2341,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11433,11493
2342,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11434,11494
2343,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11435,11495
2344,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11436,11496
2345,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11437,11497
2346,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11438,11498
2347,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11439,11499
2348,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11440,11500
2349,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11441,11501
2350,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11442,11502
2351,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11443,11503
2352,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11444,11504
2353,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11445,11505
2354,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11446,11506
2355,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11447,11507
2356,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11448,11508
2357,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11449,11509
2358,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11450,11510
2359,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11451,11511
2360,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11452,11512
2361,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11453,11513
2362,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11454,11514
2363,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11455,11515
2364,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11456,11516
2365,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11457,11517
2366,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11458,11518
2367,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11459,11519
2368,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11460,11520
2369,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11461,11521
2370,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11462,11522
2371,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11463,11523
2372,September,1642,2712600,1,0,0,1,2835900,0,1,2835900,0,60,11464,11524
2373,September,1642,2712600,1,1,1,0,2833845,0,0,2833845,0,59,11465,11524
2374,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11466,11525
2375,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11467,11526
2376,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11468,11527
2377,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11469,11528
2378,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11470,11529
2379,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11471,11530
2380,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11472,11531
2381,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11473,11532
2382,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11474,11533
2383,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11475,11534
2384,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11476,11535
2385,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11477,11536
2386,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11478,11537
2387,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11479,11538
2388,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11480,11539
2389,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11481,11540
2390,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11482,11541
2391,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11483,11542
2392,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11484,11543
2393,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11485,11544
2394,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11486,11545
2395,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11487,11546
2396,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11488,11547
2397,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11489,11548
2398,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11490,11549
2399,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11491,11550
2400,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11492,11551
2401,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11493,11552
2402,September,1642,2712600,1,0,0,1,2833845,0,1,2833845,0,59,11494,11553
2403,September,1642,2712600,1,5,1,0,2831790,0,0,2831790,0,58,11495,11553
2404,September,1642,2712600,3,0,0,3,2831790,0,3,2831790,0,58,11498,11556
2405,September,1642,2712600,4,1,1,3,2829735,0,3,2829735,0,57,11502,11559
2406,September,1642,2712600,2,0,0,2,2829735,0,2,2829735,0,57,11504,11561
2407,September,1642,2712600,1,0,0,1,2829735,0,1,2829735,0,57,11505,11562
2408,September,1642,2712600,4,0,0,4,2829735,0,4,2829735,0,57,11509,11566
2409,September,1642,2712600,2,0,0,2,2829735,0,2,2829735,0,57,11511,11568
2410,September,1642,2712600,2,0,0,2,2829735,0,2,2829735,0,57,11513,11570
2411,September,1642,2712600,3,0,0,3,2829735,0,3,2829735,0,57,11516,11573
2412,September,1642,2712600,2,0,0,2,2829735,0,2,2829735,0,57,11518,11575
2413,September,1642,2712600,1,0,0,1,2829735,0,1,2829735,0,57,11519,11576
2414,September,1642,2712600,2,0,0,2,2829735,0,2,2829735,0,57,11521,11578
2415,September,1642,2712600,1,0,0,1,2829735,0,1,2829735,0,57,11522,11579
2416,September,1642,2712600,3,0,0,3,2829735,0,3,2829735,0,57,11525,11582
2417,September,1642,2712600,1,0,0,1,2829735,0,1,2829735,0,57,11526,11583
2418,September,1642,2712600,1,0,0,1,2829735,0,1,2829735,0,57,11527,11584
2419,September,1642,2712600,4,0,0,4,2829735,0,4,2829735,0,57,11531,11588
2420,September,1642,2712600,1,0,0,1,2829735,0,1,2829735,0,57,11532,11589
2421,September,1642,2712600,3,0,0,3,2829735,0,3,2829735,0,57,11535,11592
2422,September,1642,2712600,2,0,0,2,2829735,0,2,2829735,0,57,11537,11594
2423,September,1642,2712600,3,0,0,3,2829735,0,3,2829735,0,57,11540,11597
2424,September,1642,2712600,2,0,0,2,2829735,0,2,2829735,0,57,11542,11599
2425,September,1642,2712600,1,0,0,1,2829735,0,1,2829735,0,57,11543,11600
2426,September,1642,2712600,3,0,0,3,2829735,0,3,2829735,0,57,11546,11603
2427,September,1642,2712600,2,0,0,2,2829735,0,2,2829735,0,57,11548,11605
2428,September,1642,2712600,1,0,0,1,2829735,0,1,2829735,0,57,11549,11606
2429,September,1642,2712600,1,0,0,1,2829735,0,1,2829735,0,57,11550,11607
2430,September,1642,2712600,2,0,0,2,2829735,0,2,2829735,0,57,11552,11609
2431,September,1642,2712600,3,0,0,3,2829735,0,3,2829735,0,57,11555,11612
2432,September,1642,2712600,3,0,0,3,2829735,0,3,2829735,0,57,11558,11615
2433,September,1642,2712600,4,0,0,4,2829735,0,4,2829735,0,57,11562,11619
2434,September,1642,2712600,4,0,0,4,2829735,0,4,2829735,0,57,11566,11623
2435,September,1642,2712600,2,0,0,2,2829735,0,2,2829735,0,57,11568,11625
2436,September,1642,2712600,4,0,0,4,2829735,0,4,2829735,0,57,11572,11629
2437,September,1642,2712600,4,0,0,4,2829735,0,4,2829735,0,57,11576,11633
2438,September,1642,2712600,4,0,0,4,2829735,0,4,2829735,0,57,11580,11637
2439,September,1642,2712600,4,0,0,4,2829735,0,4,2829735,0,57,11584,11641
2440,September,1642,2712600,2,0,0,2,2829735,0,2,2829735,0,57,11586,11643
2441,September,1642,2712600,3,0,0,3,2829735,0,3,2829735,0,57,11589,11646
2442,September,1642,2712600,3,0,0,3,2829735,0,3,2829735,0,57,11592,11649
2443,September,1642,2712600,4,0,0,4,2829735,0,4,2829735,0,57,11596,11653
2444,September,1642,2712600,3,1,1,2,2827680,0,2,2827680,0,56,11599,11655
2445,September,1642,2712600,3,0,0,3,2827680,0,3,2827680,0,56,11602,11658
2446,September,1642,2712600,4,0,0,4,2827680,0,4,2827680,0,56,11606,11662
2447,September,1642,2712600,1,0,0,1,2827680,0,1,2827680,0,56,11607,11663
2448,September,1642,2712600,2,0,0,2,2827680,0,2,2827680,0,56,11609,11665
2449,September,1642,2712600,3,0,0,3,2827680,0,3,2827680,0,56,11612,11668
2450,September,1642,2712600,1,0,0,1,2827680,0,1,2827680,0,56,11613,11669
2451,September,1642,2712600,3,0,0,3,2827680,0,3,2827680,0,56,11616,11672
2452,September,1642,2712600,1,0,0,1,2827680,0,1,2827680,0,56,11617,11673
2453,September,1642,2712600,1,0,0,1,2827680,0,1,2827680,0,56,11618,11674
2454,September,1642,2712600,3,0,0,3,2827680,0,3,2827680,0,56,11621,11677
2455,September,1642,2712600,4,0,0,4,2827680,0,4,2827680,0,56,11625,11681
2456,September,1642,2712600,1,0,0,1,2827680,0,1,2827680,0,56,11626,11682
2457,September,1642,2712600,3,0,0,3,2827680,0,3,2827680,0,56,11629,11685
2458,September,1642,2712600,4,0,0,4,2827680,0,4,2827680,0,56,11633,11689
2459,September,1642,2712600,4,0,0,4,2827680,0,4,2827680,0,56,11637,11693
2460,September,1642,2712600,1,0,0,1,2827680,0,1,2827680,0,56,11638,11694
2461,September,1642,2712600,3,0,0,3,2827680,0,3,2827680,0,56,11641,11697
2462,September,1642,2712600,2,0,0,2,2827680,0,2,2827680,0,56,11643,11699
2463,September,1642,2712600,1,0,0,1,2827680,0,1,2827680,0,56,11644,11700
